1779957977.776502 server started (1113832): version 3.6, socket /home/skynet/sockets/tmux-1000/verbose-test, protocol 8
1779957977.776570 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957977.776586 using libevent 2.1.12-stable poll
1779957977.776594 using ncurses 6.5 20251123
1779957977.843132 cmd_parse_build_commands 0:3 0:51: X
1779957977.843145 cmd_parse_build_commands 0:3 0:52 0:0: kill-pane
1779957977.843156 cmd_parse_build_commands 0:3 0:53: Respawn
1779957977.843163 cmd_parse_build_commands 0:3 0:54: R
1779957977.843173 cmd_parse_build_commands 0:3 0:55 0:0: respawn-pane
1779957977.843180 cmd_parse_build_commands 0:3 0:55 0:1: -k
1779957977.843191 cmd_parse_build_commands 0:3 0:56: #{?pane_marked,Unmark,Mark}
1779957977.843203 cmd_parse_build_commands 0:3 0:57: m
1779957977.843211 cmd_parse_build_commands 0:3 0:58 0:0: select-pane
1779957977.843219 cmd_parse_build_commands 0:3 0:58 0:1: -m
1779957977.843229 cmd_parse_build_commands 0:3 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1779957977.843248 cmd_parse_build_commands 0:3 0:60: z
1779957977.843258 cmd_parse_build_commands 0:3 0:61 0:0: resize-pane
1779957977.843267 cmd_parse_build_commands 0:3 0:61 0:1: -Z
1779957977.843280 cmd_parse_build_commands 0:0: display-menu
1779957977.843290 cmd_parse_build_commands 0:1: -t=
1779957977.843299 cmd_parse_build_commands 0:2: -xM
1779957977.843307 cmd_parse_build_commands 0:3: -yM
1779957977.843315 cmd_parse_build_commands 0:4: -T
1779957977.843326 cmd_parse_build_commands 0:5: #[align=centre]#{pane_index} (#{pane_id})
1779957977.843335 cmd_parse_build_commands 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1779957977.843344 cmd_parse_build_commands 0:7: <
1779957977.843356 cmd_parse_build_commands 0:8 0:0: send
1779957977.843364 cmd_parse_build_commands 0:8 0:1: -X
1779957977.843374 cmd_parse_build_commands 0:8 0:2: history-top
1779957977.843384 cmd_parse_build_commands 0:9: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1779957977.843392 cmd_parse_build_commands 0:10: >
1779957977.843404 cmd_parse_build_commands 0:11 0:0: send
1779957977.843416 cmd_parse_build_commands 0:11 0:1: -X
1779957977.843424 cmd_parse_build_commands 0:11 0:2: history-bottom
1779957977.843434 cmd_parse_build_commands 0:12: 
1779957977.843444 cmd_parse_build_commands 0:13: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1779957977.843455 cmd_parse_build_commands 0:14: C-r
1779957977.843464 cmd_parse_build_commands 0:15 0:0: if
1779957977.843472 cmd_parse_build_commands 0:15 0:1: -F
1779957977.843482 cmd_parse_build_commands 0:15 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1779957977.843491 cmd_parse_build_commands 0:15 0:3: copy-mode -t=
1779957977.843498 cmd_parse_build_commands 0:15 1:0: send
1779957977.843506 cmd_parse_build_commands 0:15 1:1: -Xt=
1779957977.843516 cmd_parse_build_commands 0:15 1:2: search-backward
1779957977.843525 cmd_parse_build_commands 0:15 1:3: --
1779957977.843542 cmd_parse_build_commands 0:15 1:4: #{q:mouse_word}
1779957977.843552 cmd_parse_build_commands 0:16: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1779957977.843565 cmd_parse_build_commands 0:17: C-y
1779957977.843573 cmd_parse_build_commands 0:18 0:0: copy-mode
1779957977.843582 cmd_parse_build_commands 0:18 0:1: -q
1779957977.843590 cmd_parse_build_commands 0:18 1:0: send-keys
1779957977.843600 cmd_parse_build_commands 0:18 1:1: -l
1779957977.843608 cmd_parse_build_commands 0:18 1:2: --
1779957977.843618 cmd_parse_build_commands 0:18 1:3: #{q:mouse_word}
1779957977.843630 cmd_parse_build_commands 0:19: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1779957977.843641 cmd_parse_build_commands 0:20: c
1779957977.843650 cmd_parse_build_commands 0:21 0:0: copy-mode
1779957977.843662 cmd_parse_build_commands 0:21 0:1: -q
1779957977.843671 cmd_parse_build_commands 0:21 1:0: set-buffer
1779957977.843681 cmd_parse_build_commands 0:21 1:1: --
1779957977.843691 cmd_parse_build_commands 0:21 1:2: #{q:mouse_word}
1779957977.843704 cmd_parse_build_commands 0:22: #{?mouse_line,Copy Line,}
1779957977.843712 cmd_parse_build_commands 0:23: l
1779957977.843722 cmd_parse_build_commands 0:24 0:0: copy-mode
1779957977.843734 cmd_parse_build_commands 0:24 0:1: -q
1779957977.843742 cmd_parse_build_commands 0:24 1:0: set-buffer
1779957977.843754 cmd_parse_build_commands 0:24 1:1: --
1779957977.843763 cmd_parse_build_commands 0:24 1:2: #{q:mouse_line}
1779957977.843772 cmd_parse_build_commands 0:25: 
1779957977.843785 cmd_parse_build_commands 0:26: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1779957977.843796 cmd_parse_build_commands 0:27: C-h
1779957977.843805 cmd_parse_build_commands 0:28 0:0: copy-mode
1779957977.843814 cmd_parse_build_commands 0:28 0:1: -q
1779957977.843823 cmd_parse_build_commands 0:28 1:0: send-keys
1779957977.843832 cmd_parse_build_commands 0:28 1:1: -l
1779957977.843845 cmd_parse_build_commands 0:28 1:2: --
1779957977.843853 cmd_parse_build_commands 0:28 1:3: #{q:mouse_hyperlink}
1779957977.843870 cmd_parse_build_commands 0:29: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1779957977.843879 cmd_parse_build_commands 0:30: h
1779957977.843890 cmd_parse_build_commands 0:31 0:0: copy-mode
1779957977.843902 cmd_parse_build_commands 0:31 0:1: -q
1779957977.843914 cmd_parse_build_commands 0:31 1:0: set-buffer
1779957977.843925 cmd_parse_build_commands 0:31 1:1: --
1779957977.843934 cmd_parse_build_commands 0:31 1:2: #{q:mouse_hyperlink}
1779957977.843945 cmd_parse_build_commands 0:32: 
1779957977.843955 cmd_parse_build_commands 0:33: Horizontal Split
1779957977.843963 cmd_parse_build_commands 0:34: h
1779957977.843976 cmd_parse_build_commands 0:35 0:0: split-window
1779957977.843983 cmd_parse_build_commands 0:35 0:1: -h
1779957977.843993 cmd_parse_build_commands 0:36: Vertical Split
1779957977.844001 cmd_parse_build_commands 0:37: v
1779957977.844011 cmd_parse_build_commands 0:38 0:0: split-window
1779957977.844023 cmd_parse_build_commands 0:38 0:1: -v
1779957977.844031 cmd_parse_build_commands 0:39: 
1779957977.844040 cmd_parse_build_commands 0:40: #{?#{>:#{window_panes},1},,-}Swap Up
1779957977.844052 cmd_parse_build_commands 0:41: u
1779957977.844060 cmd_parse_build_commands 0:42 0:0: swap-pane
1779957977.844071 cmd_parse_build_commands 0:42 0:1: -U
1779957977.844079 cmd_parse_build_commands 0:43: #{?#{>:#{window_panes},1},,-}Swap Down
1779957977.844091 cmd_parse_build_commands 0:44: d
1779957977.844101 cmd_parse_build_commands 0:45 0:0: swap-pane
1779957977.844112 cmd_parse_build_commands 0:45 0:1: -D
1779957977.844122 cmd_parse_build_commands 0:46: #{?pane_marked_set,,-}Swap Marked
1779957977.844134 cmd_parse_build_commands 0:47: s
1779957977.844143 cmd_parse_build_commands 0:48 0:0: swap-pane
1779957977.844151 cmd_parse_build_commands 0:49: 
1779957977.844163 cmd_parse_build_commands 0:50: Kill
1779957977.844171 cmd_parse_build_commands 0:51: X
1779957977.844181 cmd_parse_build_commands 0:52 0:0: kill-pane
1779957977.844188 cmd_parse_build_commands 0:53: Respawn
1779957977.844198 cmd_parse_build_commands 0:54: R
1779957977.844207 cmd_parse_build_commands 0:55 0:0: respawn-pane
1779957977.844215 cmd_parse_build_commands 0:55 0:1: -k
1779957977.844224 cmd_parse_build_commands 0:56: #{?pane_marked,Unmark,Mark}
1779957977.844234 cmd_parse_build_commands 0:57: m
1779957977.844242 cmd_parse_build_commands 0:58 0:0: select-pane
1779957977.844251 cmd_parse_build_commands 0:58 0:1: -m
1779957977.844261 cmd_parse_build_commands 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1779957977.844271 cmd_parse_build_commands 0:60: z
1779957977.844280 cmd_parse_build_commands 0:61 0:0: resize-pane
1779957977.844288 cmd_parse_build_commands 0:61 0:1: -Z
1779957977.844301 cmd_parse_build_commands 0:0: send
1779957977.844310 cmd_parse_build_commands 0:1: -X
1779957977.844319 cmd_parse_build_commands 0:2: history-top
1779957977.844335 args_parse_flags: next -X
1779957977.844345 args_parse_flags: -X
1779957977.844358 args_parse_flags: next history-top
1779957977.844369 args_parse: flags end at 2 of 3
1779957977.844382 args_parse: 2 = history-top (type STRING)
1779957977.844398 cmd_parse_build_commands: send-keys -X history-top
1779957977.844409 cmd_parse_build_commands 0:0: send
1779957977.844420 cmd_parse_build_commands 0:1: -X
1779957977.844430 cmd_parse_build_commands 0:2: history-bottom
1779957977.844441 args_parse_flags: next -X
1779957977.844451 args_parse_flags: -X
1779957977.844459 args_parse_flags: next history-bottom
1779957977.844466 args_parse: flags end at 2 of 3
1779957977.844474 args_parse: 2 = history-bottom (type STRING)
1779957977.844487 cmd_parse_build_commands: send-keys -X history-bottom
1779957977.844499 cmd_parse_build_commands 0:0: if
1779957977.844509 cmd_parse_build_commands 0:1: -F
1779957977.844518 cmd_parse_build_commands 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1779957977.844528 cmd_parse_build_commands 0:3: copy-mode -t=
1779957977.844544 cmd_parse_build_commands 1:0: send
1779957977.844555 cmd_parse_build_commands 1:1: -Xt=
1779957977.844562 cmd_parse_build_commands 1:2: search-backward
1779957977.844579 cmd_parse_build_commands 1:3: --
1779957977.844588 cmd_parse_build_commands 1:4: #{q:mouse_word}
1779957977.844600 args_parse_flags: next -F
1779957977.844611 args_parse_flags: -F
1779957977.844621 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1779957977.844628 args_parse: flags end at 2 of 4
1779957977.844638 args_parse: 2 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} (type STRING)
1779957977.844651 args_parse: 3 = copy-mode -t= (type STRING)
1779957977.844664 args_parse_flags: next -Xt=
1779957977.844676 args_parse_flags: -X
1779957977.844686 args_parse_flag_argument: -t = =
1779957977.844694 args_parse_flags: next search-backward
1779957977.844702 args_parse: flags end at 2 of 5
1779957977.844712 args_parse: 2 = search-backward (type STRING)
1779957977.844725 args_parse: 3 = -- (type STRING)
1779957977.844738 args_parse: 4 = #{q:mouse_word} (type STRING)
1779957977.844755 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}"
1779957977.844765 cmd_parse_build_commands 0:0: copy-mode
1779957977.844777 cmd_parse_build_commands 0:1: -q
1779957977.844790 cmd_parse_build_commands 1:0: send-keys
1779957977.844800 cmd_parse_build_commands 1:1: -l
1779957977.844809 cmd_parse_build_commands 1:2: --
1779957977.844819 cmd_parse_build_commands 1:3: #{q:mouse_word}
1779957977.844830 args_parse_flags: next -q
1779957977.844837 args_parse_flags: -q
1779957977.844847 args_parse: flags end at 2 of 2
1779957977.844859 args_parse_flags: next -l
1779957977.844869 args_parse_flags: -l
1779957977.844879 args_parse_flags: next --
1779957977.844887 args_parse: flags end at 3 of 4
1779957977.844901 args_parse: 3 = #{q:mouse_word} (type STRING)
1779957977.844918 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1779957977.844930 cmd_parse_build_commands 0:0: copy-mode
1779957977.844938 cmd_parse_build_commands 0:1: -q
1779957977.844949 cmd_parse_build_commands 1:0: set-buffer
1779957977.844957 cmd_parse_build_commands 1:1: --
1779957977.844966 cmd_parse_build_commands 1:2: #{q:mouse_word}
1779957977.844976 args_parse_flags: next -q
1779957977.844986 args_parse_flags: -q
1779957977.844996 args_parse: flags end at 2 of 2
1779957977.845008 args_parse_flags: next --
1779957977.845020 args_parse: flags end at 2 of 3
1779957977.845033 args_parse: 2 = #{q:mouse_word} (type STRING)
1779957977.845044 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1779957977.845055 cmd_parse_build_commands 0:0: copy-mode
1779957977.845064 cmd_parse_build_commands 0:1: -q
1779957977.845074 cmd_parse_build_commands 1:0: set-buffer
1779957977.845087 cmd_parse_build_commands 1:1: --
1779957977.845100 cmd_parse_build_commands 1:2: #{q:mouse_line}
1779957977.845109 args_parse_flags: next -q
1779957977.845120 args_parse_flags: -q
1779957977.845129 args_parse: flags end at 2 of 2
1779957977.845142 args_parse_flags: next --
1779957977.845154 args_parse: flags end at 2 of 3
1779957977.845162 args_parse: 2 = #{q:mouse_line} (type STRING)
1779957977.845175 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1779957977.845187 cmd_parse_build_commands 0:0: copy-mode
1779957977.845196 cmd_parse_build_commands 0:1: -q
1779957977.845206 cmd_parse_build_commands 1:0: send-keys
1779957977.845216 cmd_parse_build_commands 1:1: -l
1779957977.845224 cmd_parse_build_commands 1:2: --
1779957977.845234 cmd_parse_build_commands 1:3: #{q:mouse_hyperlink}
1779957977.845243 args_parse_flags: next -q
1779957977.845256 args_parse_flags: -q
1779957977.845266 args_parse: flags end at 2 of 2
1779957977.845278 args_parse_flags: next -l
1779957977.845288 args_parse_flags: -l
1779957977.845298 args_parse_flags: next --
1779957977.845306 args_parse: flags end at 3 of 4
1779957977.845316 args_parse: 3 = #{q:mouse_hyperlink} (type STRING)
1779957977.845329 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}"
1779957977.845342 cmd_parse_build_commands 0:0: copy-mode
1779957977.845356 cmd_parse_build_commands 0:1: -q
1779957977.845370 cmd_parse_build_commands 1:0: set-buffer
1779957977.845378 cmd_parse_build_commands 1:1: --
1779957977.845389 cmd_parse_build_commands 1:2: #{q:mouse_hyperlink}
1779957977.845400 args_parse_flags: next -q
1779957977.845408 args_parse_flags: -q
1779957977.845415 args_parse: flags end at 2 of 2
1779957977.845428 args_parse_flags: next --
1779957977.845440 args_parse: flags end at 2 of 3
1779957977.845453 args_parse: 2 = #{q:mouse_hyperlink} (type STRING)
1779957977.845464 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_hyperlink}"
1779957977.845475 cmd_parse_build_commands 0:0: split-window
1779957977.845488 cmd_parse_build_commands 0:1: -h
1779957977.845497 args_parse_flags: next -h
1779957977.845508 args_parse_flags: -h
1779957977.845517 args_parse: flags end at 2 of 2
1779957977.845526 cmd_parse_build_commands: split-window -h
1779957977.845544 cmd_parse_build_commands 0:0: split-window
1779957977.845554 cmd_parse_build_commands 0:1: -v
1779957977.845566 args_parse_flags: next -v
1779957977.845575 args_parse_flags: -v
1779957977.845585 args_parse: flags end at 2 of 2
1779957977.845595 cmd_parse_build_commands: split-window -v
1779957977.845605 cmd_parse_build_commands 0:0: swap-pane
1779957977.845615 cmd_parse_build_commands 0:1: -U
1779957977.845627 args_parse_flags: next -U
1779957977.845638 args_parse_flags: -U
1779957977.845646 args_parse: flags end at 2 of 2
1779957977.845655 cmd_parse_build_commands: swap-pane -U
1779957977.845666 cmd_parse_build_commands 0:0: swap-pane
1779957977.845676 cmd_parse_build_commands 0:1: -D
1779957977.845688 args_parse_flags: next -D
1779957977.845696 args_parse_flags: -D
1779957977.845705 args_parse: flags end at 2 of 2
1779957977.845716 cmd_parse_build_commands: swap-pane -D
1779957977.845727 cmd_parse_build_commands 0:0: swap-pane
1779957977.845739 args_parse: flags end at 1 of 1
1779957977.845747 cmd_parse_build_commands: swap-pane
1779957977.845759 cmd_parse_build_commands 0:0: kill-pane
1779957977.845767 args_parse: flags end at 1 of 1
1779957977.845778 cmd_parse_build_commands: kill-pane
1779957977.845789 cmd_parse_build_commands 0:0: respawn-pane
1779957977.845798 cmd_parse_build_commands 0:1: -k
1779957977.845809 args_parse_flags: next -k
1779957977.845818 args_parse_flags: -k
1779957977.845827 args_parse: flags end at 2 of 2
1779957977.845837 cmd_parse_build_commands: respawn-pane -k
1779957977.845850 cmd_parse_build_commands 0:0: select-pane
1779957977.845858 cmd_parse_build_commands 0:1: -m
1779957977.845870 args_parse_flags: next -m
1779957977.845878 args_parse_flags: -m
1779957977.845889 args_parse: flags end at 2 of 2
1779957977.845903 cmd_parse_build_commands: select-pane -m
1779957977.845914 cmd_parse_build_commands 0:0: resize-pane
1779957977.845922 cmd_parse_build_commands 0:1: -Z
1779957977.845934 args_parse_flags: next -Z
1779957977.845943 args_parse_flags: -Z
1779957977.845954 args_parse: flags end at 2 of 2
1779957977.845969 cmd_parse_build_commands: resize-pane -Z
1779957977.845981 args_parse_flags: next -t=
1779957977.845993 args_parse_flag_argument: -t = =
1779957977.846001 args_parse_flags: next -xM
1779957977.846012 args_parse_flag_argument: -x = M
1779957977.846021 args_parse_flags: next -yM
1779957977.846032 args_parse_flag_argument: -y = M
1779957977.846045 args_parse_flags: next -T
1779957977.846057 args_parse_flag_argument: -T = #[align=centre]#{pane_index} (#{pane_id})
1779957977.846066 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1779957977.846076 args_parse: flags end at 6 of 62
1779957977.846085 args_parse: 6 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,} (type STRING)
1779957977.846106 args_parse: 7 = < (type STRING)
1779957977.846117 args_parse: 8 = send-keys -X history-top (type COMMANDS)
1779957977.846126 args_parse: 9 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,} (type STRING)
1779957977.846137 args_parse: 10 = > (type STRING)
1779957977.846148 args_parse: 11 = send-keys -X history-bottom (type COMMANDS)
1779957977.846163 args_parse: 12 =  (type STRING)
1779957977.846177 args_parse: 13 = #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},} (type STRING)
1779957977.846190 args_parse: 14 = C-r (type STRING)
1779957977.846206 args_parse: 15 = if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" (type COMMANDS)
1779957977.846216 args_parse: 16 = #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},} (type STRING)
1779957977.846223 args_parse: 17 = C-y (type STRING)
1779957977.846234 args_parse: 18 = copy-mode -q ; send-keys -l "#{q:mouse_word}" (type COMMANDS)
1779957977.846246 args_parse: 19 = #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},} (type STRING)
1779957977.846255 args_parse: 20 = c (type STRING)
1779957977.846267 args_parse: 21 = copy-mode -q ; set-buffer "#{q:mouse_word}" (type COMMANDS)
1779957977.846279 args_parse: 22 = #{?mouse_line,Copy Line,} (type STRING)
1779957977.846289 args_parse: 23 = l (type STRING)
1779957977.846301 args_parse: 24 = copy-mode -q ; set-buffer "#{q:mouse_line}" (type COMMANDS)
1779957977.846312 args_parse: 25 =  (type STRING)
1779957977.846325 args_parse: 26 = #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1779957977.846337 args_parse: 27 = C-h (type STRING)
1779957977.846348 args_parse: 28 = copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" (type COMMANDS)
1779957977.846358 args_parse: 29 = #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1779957977.846366 args_parse: 30 = h (type STRING)
1779957977.846378 args_parse: 31 = copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" (type COMMANDS)
1779957977.846390 args_parse: 32 =  (type STRING)
1779957977.846398 args_parse: 33 = Horizontal Split (type STRING)
1779957977.846409 args_parse: 34 = h (type STRING)
1779957977.846419 args_parse: 35 = split-window -h (type COMMANDS)
1779957977.846429 args_parse: 36 = Vertical Split (type STRING)
1779957977.846438 args_parse: 37 = v (type STRING)
1779957977.846448 args_parse: 38 = split-window -v (type COMMANDS)
1779957977.846460 args_parse: 39 =  (type STRING)
1779957977.846471 args_parse: 40 = #{?#{>:#{window_panes},1},,-}Swap Up (type STRING)
