1779957904.566386 server started (1108490): version 3.6, socket /home/skynet/sockets/tmux-1000/debug-test, protocol 8
1779957904.566434 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957904.566450 using libevent 2.1.12-stable poll
1779957904.566459 using ncurses 6.5 20251123
1779957904.644136 cmd_parse_build_commands 0:3 0:2 0:2: jump-forward
1779957904.644144 cmd_parse_build_commands 0:3 0:2 0:3: --
1779957904.644150 cmd_parse_build_commands 0:3 0:2 0:4: %%
1779957904.644161 cmd_parse_build_commands 0:0: command-prompt
1779957904.644168 cmd_parse_build_commands 0:1: -1p(jump forward)
1779957904.644174 cmd_parse_build_commands 0:2 0:0: send
1779957904.644184 cmd_parse_build_commands 0:2 0:1: -X
1779957904.644192 cmd_parse_build_commands 0:2 0:2: jump-forward
1779957904.644198 cmd_parse_build_commands 0:2 0:3: --
1779957904.644208 cmd_parse_build_commands 0:2 0:4: %%
1779957904.644216 cmd_parse_build_commands 0:0: send
1779957904.644226 cmd_parse_build_commands 0:1: -X
1779957904.644232 cmd_parse_build_commands 0:2: jump-forward
1779957904.644238 cmd_parse_build_commands 0:3: --
1779957904.644248 cmd_parse_build_commands 0:4: %%
1779957904.644259 args_parse_flags: next -X
1779957904.644267 args_parse_flags: -X
1779957904.644273 args_parse_flags: next jump-forward
1779957904.644284 args_parse: flags end at 2 of 5
1779957904.644296 args_parse: 2 = jump-forward (type STRING)
1779957904.644302 args_parse: 3 = -- (type STRING)
1779957904.644314 args_parse: 4 = %% (type STRING)
1779957904.644324 cmd_parse_build_commands: send-keys -X jump-forward -- "%%"
1779957904.644333 args_parse_flags: next -1p(jump forward)
1779957904.644341 args_parse_flags: -1
1779957904.644353 args_parse_flag_argument: -p = (jump forward)
1779957904.644359 args_parse: flags end at 2 of 3
1779957904.644368 args_parse: 2 = send-keys -X jump-forward -- "%%" (type COMMANDS)
1779957904.644379 cmd_parse_build_commands: command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" }
1779957904.644386 args_parse_flags: next -Tcopy-mode
1779957904.644396 args_parse_flag_argument: -T = copy-mode
1779957904.644404 args_parse_flags: next f
1779957904.644410 args_parse: flags end at 2 of 4
1779957904.644417 args_parse: 2 = f (type STRING)
1779957904.644430 args_parse: 3 = command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" } (type COMMANDS)
1779957904.644443 cmd_parse_build_commands: bind-key -T copy-mode f { command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" } }
1779957904.644452 cmdq_get_command: [bind-key/0x7edda1662800] group 1563
1779957904.644460 cmdq_append <global>: [bind-key/0x7edda1662800]
1779957904.644466 yylex_token: end at WS
1779957904.644477 yylex_token: bind
1779957904.644485 yylex_token: end at WS
1779957904.644491 yylex_token: -Tcopy-mode
1779957904.644498 yylex_token: end at WS
1779957904.644504 yylex_token: g
1779957904.644513 yylex_token: end at WS
1779957904.644524 yylex_token: command-prompt
1779957904.644532 yylex_token: end at WS
1779957904.644547 yylex_token: -p(goto line)
1779957904.644554 yylex_token: end at WS
1779957904.644564 yylex_token: send
1779957904.644570 yylex_token: end at WS
1779957904.644577 yylex_token: -X
1779957904.644583 yylex_token: end at WS
1779957904.644590 yylex_token: goto-line
1779957904.644597 yylex_token: end at WS
1779957904.644605 yylex_token: --
1779957904.644611 yylex_token: end at WS
1779957904.644617 yylex_token: %%
1779957904.644624 cmd_parse_build_commands 0:0: bind
1779957904.644632 cmd_parse_build_commands 0:1: -Tcopy-mode
1779957904.644638 cmd_parse_build_commands 0:2: g
1779957904.644645 cmd_parse_build_commands 0:3 0:0: command-prompt
1779957904.644655 cmd_parse_build_commands 0:3 0:1: -p(goto line)
1779957904.644663 cmd_parse_build_commands 0:3 0:2 0:0: send
1779957904.644669 cmd_parse_build_commands 0:3 0:2 0:1: -X
1779957904.644675 cmd_parse_build_commands 0:3 0:2 0:2: goto-line
1779957904.644681 cmd_parse_build_commands 0:3 0:2 0:3: --
1779957904.644688 cmd_parse_build_commands 0:3 0:2 0:4: %%
1779957904.644701 cmd_parse_build_commands 0:0: command-prompt
1779957904.644709 cmd_parse_build_commands 0:1: -p(goto line)
1779957904.644715 cmd_parse_build_commands 0:2 0:0: send
1779957904.644722 cmd_parse_build_commands 0:2 0:1: -X
1779957904.644728 cmd_parse_build_commands 0:2 0:2: goto-line
1779957904.644739 cmd_parse_build_commands 0:2 0:3: --
1779957904.644747 cmd_parse_build_commands 0:2 0:4: %%
1779957904.644754 cmd_parse_build_commands 0:0: send
1779957904.644764 cmd_parse_build_commands 0:1: -X
1779957904.644772 cmd_parse_build_commands 0:2: goto-line
1779957904.644778 cmd_parse_build_commands 0:3: --
1779957904.644784 cmd_parse_build_commands 0:4: %%
1779957904.644795 args_parse_flags: next -X
1779957904.644803 args_parse_flags: -X
1779957904.644810 args_parse_flags: next goto-line
1779957904.644816 args_parse: flags end at 2 of 5
1779957904.644824 args_parse: 2 = goto-line (type STRING)
1779957904.644835 args_parse: 3 = -- (type STRING)
1779957904.644842 args_parse: 4 = %% (type STRING)
1779957904.644851 cmd_parse_build_commands: send-keys -X goto-line -- "%%"
1779957904.644858 args_parse_flags: next -p(goto line)
1779957904.644867 args_parse_flag_argument: -p = (goto line)
1779957904.644873 args_parse: flags end at 2 of 3
1779957904.644882 args_parse: 2 = send-keys -X goto-line -- "%%" (type COMMANDS)
1779957904.644896 cmd_parse_build_commands: command-prompt -p "(goto line)" { send-keys -X goto-line -- "%%" }
1779957904.644909 args_parse_flags: next -Tcopy-mode
1779957904.644915 args_parse_flag_argument: -T = copy-mode
1779957904.644921 args_parse_flags: next g
1779957904.644928 args_parse: flags end at 2 of 4
1779957904.644939 args_parse: 2 = g (type STRING)
1779957904.644950 args_parse: 3 = command-prompt -p "(goto line)" { send-keys -X goto-line -- "%%" } (type COMMANDS)
1779957904.644963 cmd_parse_build_commands: bind-key -T copy-mode g { command-prompt -p "(goto line)" { send-keys -X goto-line -- "%%" } }
1779957904.644975 cmdq_get_command: [bind-key/0x7edda1662900] group 1575
1779957904.644981 cmdq_append <global>: [bind-key/0x7edda1662900]
1779957904.644987 yylex_token: end at WS
1779957904.644994 yylex_token: bind
1779957904.645007 yylex_token: end at WS
1779957904.645013 yylex_token: -Tcopy-mode
1779957904.645018 yylex_token: end at WS
1779957904.645025 yylex_token: n
1779957904.645037 yylex_token: end at WS
1779957904.645043 yylex_token: send
1779957904.645048 yylex_token: end at WS
1779957904.645054 yylex_token: -X
1779957904.645065 yylex_token: end at WS
1779957904.645073 yylex_token: search-again
1779957904.645079 cmd_parse_build_commands 0:0: bind
1779957904.645088 cmd_parse_build_commands 0:1: -Tcopy-mode
1779957904.645096 cmd_parse_build_commands 0:2: n
1779957904.645102 cmd_parse_build_commands 0:3 0:0: send
1779957904.645111 cmd_parse_build_commands 0:3 0:1: -X
1779957904.645118 cmd_parse_build_commands 0:3 0:2: search-again
1779957904.645127 cmd_parse_build_commands 0:0: send
1779957904.645134 cmd_parse_build_commands 0:1: -X
1779957904.645144 cmd_parse_build_commands 0:2: search-again
1779957904.645151 args_parse_flags: next -X
1779957904.645161 args_parse_flags: -X
1779957904.645167 args_parse_flags: next search-again
1779957904.645177 args_parse: flags end at 2 of 3
1779957904.645183 args_parse: 2 = search-again (type STRING)
1779957904.645194 cmd_parse_build_commands: send-keys -X search-again
1779957904.645202 args_parse_flags: next -Tcopy-mode
1779957904.645209 args_parse_flag_argument: -T = copy-mode
1779957904.645215 args_parse_flags: next n
1779957904.645221 args_parse: flags end at 2 of 4
1779957904.645228 args_parse: 2 = n (type STRING)
1779957904.645240 args_parse: 3 = send-keys -X search-again (type COMMANDS)
1779957904.645251 cmd_parse_build_commands: bind-key -T copy-mode n { send-keys -X search-again }
1779957904.645259 cmdq_get_command: [bind-key/0x7edda1662a00] group 1587
1779957904.645268 cmdq_append <global>: [bind-key/0x7edda1662a00]
1779957904.645277 yylex_token: end at WS
1779957904.645282 yylex_token: bind
1779957904.645289 yylex_token: end at WS
1779957904.645295 yylex_token: -Tcopy-mode
1779957904.645301 yylex_token: end at WS
1779957904.645308 yylex_token: q
1779957904.645317 yylex_token: end at WS
1779957904.645322 yylex_token: send
1779957904.645329 yylex_token: end at WS
1779957904.645335 yylex_token: -X
1779957904.645346 yylex_token: end at WS
1779957904.645353 yylex_token: cancel
1779957904.645365 cmd_parse_build_commands 0:0: bind
1779957904.645372 cmd_parse_build_commands 0:1: -Tcopy-mode
1779957904.645378 cmd_parse_build_commands 0:2: q
1779957904.645386 cmd_parse_build_commands 0:3 0:0: send
1779957904.645396 cmd_parse_build_commands 0:3 0:1: -X
1779957904.645405 cmd_parse_build_commands 0:3 0:2: cancel
1779957904.645415 cmd_parse_build_commands 0:0: send
1779957904.645423 cmd_parse_build_commands 0:1: -X
1779957904.645429 cmd_parse_build_commands 0:2: cancel
1779957904.645436 args_parse_flags: next -X
1779957904.645445 args_parse_flags: -X
1779957904.645451 args_parse_flags: next cancel
1779957904.645458 args_parse: flags end at 2 of 3
1779957904.645471 args_parse: 2 = cancel (type STRING)
1779957904.645480 cmd_parse_build_commands: send-keys -X cancel
1779957904.645491 args_parse_flags: next -Tcopy-mode
1779957904.645497 args_parse_flag_argument: -T = copy-mode
1779957904.645504 args_parse_flags: next q
1779957904.645511 args_parse: flags end at 2 of 4
1779957904.645517 args_parse: 2 = q (type STRING)
1779957904.645531 args_parse: 3 = send-keys -X cancel (type COMMANDS)
1779957904.645550 cmd_parse_build_commands: bind-key -T copy-mode q { send-keys -X cancel }
1779957904.645558 cmdq_get_command: [bind-key/0x7edda1662b00] group 1595
1779957904.645564 cmdq_append <global>: [bind-key/0x7edda1662b00]
1779957904.645571 yylex_token: end at WS
1779957904.645581 yylex_token: bind
1779957904.645590 yylex_token: end at WS
1779957904.645601 yylex_token: -Tcopy-mode
1779957904.645609 yylex_token: end at WS
1779957904.645615 yylex_token: r
1779957904.645626 yylex_token: end at WS
1779957904.645633 yylex_token: send
1779957904.645644 yylex_token: end at WS
1779957904.645650 yylex_token: -X
1779957904.645659 yylex_token: end at WS
1779957904.645666 yylex_token: refresh-from-pane
1779957904.645673 cmd_parse_build_commands 0:0: bind
1779957904.645685 cmd_parse_build_commands 0:1: -Tcopy-mode
1779957904.645691 cmd_parse_build_commands 0:2: r
1779957904.645697 cmd_parse_build_commands 0:3 0:0: send
1779957904.645707 cmd_parse_build_commands 0:3 0:1: -X
1779957904.645715 cmd_parse_build_commands 0:3 0:2: refresh-from-pane
1779957904.645722 cmd_parse_build_commands 0:0: send
1779957904.645732 cmd_parse_build_commands 0:1: -X
1779957904.645741 cmd_parse_build_commands 0:2: refresh-from-pane
1779957904.645748 args_parse_flags: next -X
1779957904.645758 args_parse_flags: -X
1779957904.645764 args_parse_flags: next refresh-from-pane
1779957904.645775 args_parse: flags end at 2 of 3
1779957904.645781 args_parse: 2 = refresh-from-pane (type STRING)
1779957904.645793 cmd_parse_build_commands: send-keys -X refresh-from-pane
1779957904.645801 args_parse_flags: next -Tcopy-mode
1779957904.645807 args_parse_flag_argument: -T = copy-mode
1779957904.645813 args_parse_flags: next r
1779957904.645819 args_parse: flags end at 2 of 4
1779957904.645830 args_parse: 2 = r (type STRING)
1779957904.645838 args_parse: 3 = send-keys -X refresh-from-pane (type COMMANDS)
1779957904.645850 cmd_parse_build_commands: bind-key -T copy-mode r { send-keys -X refresh-from-pane }
1779957904.645858 cmdq_get_command: [bind-key/0x7edda1662c00] group 1603
1779957904.645868 cmdq_append <global>: [bind-key/0x7edda1662c00]
1779957904.645875 yylex_token: end at WS
1779957904.645881 yylex_token: bind
1779957904.645894 yylex_token: end at WS
1779957904.645902 yylex_token: -Tcopy-mode
1779957904.645909 yylex_token: end at WS
1779957904.645915 yylex_token: t
1779957904.645926 yylex_token: end at WS
1779957904.645934 yylex_token: command-prompt
1779957904.645941 yylex_token: end at WS
1779957904.645951 yylex_token: -1p(jump to forward)
1779957904.645960 yylex_token: end at WS
1779957904.645966 yylex_token: send
1779957904.645973 yylex_token: end at WS
1779957904.645979 yylex_token: -X
1779957904.645986 yylex_token: end at WS
1779957904.645992 yylex_token: jump-to-forward
1779957904.646004 yylex_token: end at WS
1779957904.646010 yylex_token: --
1779957904.646016 yylex_token: end at WS
1779957904.646023 yylex_token: %%
1779957904.646032 cmd_parse_build_commands 0:0: bind
1779957904.646041 cmd_parse_build_commands 0:1: -Tcopy-mode
1779957904.646050 cmd_parse_build_commands 0:2: t
1779957904.646063 cmd_parse_build_commands 0:3 0:0: command-prompt
1779957904.646071 cmd_parse_build_commands 0:3 0:1: -1p(jump to forward)
1779957904.646084 cmd_parse_build_commands 0:3 0:2 0:0: send
1779957904.646093 cmd_parse_build_commands 0:3 0:2 0:1: -X
1779957904.646104 cmd_parse_build_commands 0:3 0:2 0:2: jump-to-forward
1779957904.646114 cmd_parse_build_commands 0:3 0:2 0:3: --
1779957904.646123 cmd_parse_build_commands 0:3 0:2 0:4: %%
1779957904.646130 cmd_parse_build_commands 0:0: command-prompt
1779957904.646136 cmd_parse_build_commands 0:1: -1p(jump to forward)
1779957904.646146 cmd_parse_build_commands 0:2 0:0: send
1779957904.646154 cmd_parse_build_commands 0:2 0:1: -X
1779957904.646160 cmd_parse_build_commands 0:2 0:2: jump-to-forward
1779957904.646168 cmd_parse_build_commands 0:2 0:3: --
1779957904.646177 cmd_parse_build_commands 0:2 0:4: %%
1779957904.646183 cmd_parse_build_commands 0:0: send
1779957904.646195 cmd_parse_build_commands 0:1: -X
1779957904.646204 cmd_parse_build_commands 0:2: jump-to-forward
1779957904.646213 cmd_parse_build_commands 0:3: --
1779957904.646219 cmd_parse_build_commands 0:4: %%
1779957904.646227 args_parse_flags: next -X
1779957904.646237 args_parse_flags: -X
1779957904.646244 args_parse_flags: next jump-to-forward
1779957904.646249 args_parse: flags end at 2 of 5
1779957904.646259 args_parse: 2 = jump-to-forward (type STRING)
1779957904.646267 args_parse: 3 = -- (type STRING)
1779957904.646277 args_parse: 4 = %% (type STRING)
1779957904.646287 cmd_parse_build_commands: send-keys -X jump-to-forward -- "%%"
1779957904.646295 args_parse_flags: next -1p(jump to forward)
1779957904.646301 args_parse_flags: -1
1779957904.646310 args_parse_flag_argument: -p = (jump to forward)
1779957904.646318 args_parse: flags end at 2 of 3
1779957904.646326 args_parse: 2 = send-keys -X jump-to-forward -- "%%" (type COMMANDS)
1779957904.646337 cmd_parse_build_commands: command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" }
1779957904.646345 args_parse_flags: next -Tcopy-mode
1779957904.646351 args_parse_flag_argument: -T = copy-mode
1779957904.646358 args_parse_flags: next t
1779957904.646364 args_parse: flags end at 2 of 4
1779957904.646372 args_parse: 2 = t (type STRING)
1779957904.646382 args_parse: 3 = command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" } (type COMMANDS)
1779957904.646394 cmd_parse_build_commands: bind-key -T copy-mode t { command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" } }
1779957904.646404 cmdq_get_command: [bind-key/0x7edda1662d00] group 1611
1779957904.646412 cmdq_append <global>: [bind-key/0x7edda1662d00]
1779957904.646422 yylex_token: end at WS
1779957904.646430 yylex_token: bind
1779957904.646437 yylex_token: end at WS
1779957904.646447 yylex_token: -Tcopy-mode
1779957904.646455 yylex_token: end at WS
1779957904.646466 yylex_token: Home
1779957904.646473 yylex_token: end at WS
1779957904.646482 yylex_token: send
1779957904.646490 yylex_token: end at WS
1779957904.646496 yylex_token: -X
1779957904.646504 yylex_token: end at WS
1779957904.646516 yylex_token: start-of-line
1779957904.646524 cmd_parse_build_commands 0:0: bind
1779957904.646530 cmd_parse_build_commands 0:1: -Tcopy-mode
1779957904.646544 cmd_parse_build_commands 0:2: Home
1779957904.646551 cmd_parse_build_commands 0:3 0:0: send
1779957904.646562 cmd_parse_build_commands 0:3 0:1: -X
1779957904.646569 cmd_parse_build_commands 0:3 0:2: start-of-line
1779957904.646575 cmd_parse_build_commands 0:0: send
1779957904.646586 cmd_parse_build_commands 0:1: -X
1779957904.646593 cmd_parse_build_commands 0:2: start-of-line
1779957904.646600 args_parse_flags: next -X
1779957904.646610 args_parse_flags: -X
1779957904.646618 args_parse_flags: next start-of-line
1779957904.646624 args_parse: flags end at 2 of 3
1779957904.646635 args_parse: 2 = start-of-line (type STRING)
1779957904.646644 cmd_parse_build_commands: send-keys -X start-of-line
1779957904.646653 args_parse_flags: next -Tcopy-mode
1779957904.646662 args_parse_flag_argument: -T = copy-mode
1779957904.646672 args_parse_flags: next Home
1779957904.646680 args_parse: flags end at 2 of 4
1779957904.646686 args_parse: 2 = Home (type STRING)
1779957904.646694 args_parse: 3 = send-keys -X start-of-line (type COMMANDS)
1779957904.646705 cmd_parse_build_commands: bind-key -T copy-mode Home { send-keys -X start-of-line }
1779957904.646712 cmdq_get_command: [bind-key/0x7edda1662e00] group 1623
1779957904.646721 cmdq_append <global>: [bind-key/0x7edda1662e00]
1779957904.646730 yylex_token: end at WS
1779957904.646736 yylex_token: bind
